"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ACACB",3.68848141633183e-31,-0.668564708584919,0.74,0.86,1.14184319205385e-26
"ETF1",8.92164053855193e-31,-0.825481941270286,0.248,0.457,2.76187226151952e-26
"STAT3",1.54944310702673e-30,-0.713265046055227,0.611,0.756,4.79661102642265e-26
"CRISPLD2",5.7544719184748e-30,-1.55182596345351,0.223,0.427,1.78141187180224e-25
"PER2",6.99937650698122e-30,-0.817846741793465,0.136,0.323,2.16679698526618e-25
"LITAF",1.34593090730865e-29,-0.968916236657247,0.263,0.475,4.16659830975539e-25
"LSP1",2.62122669660754e-29,0.869486743376412,0.512,0.28,8.11453148468796e-25
"PDZRN3",3.56543627578802e-29,-0.686416556126328,0.5,0.706,1.1037521078957e-24
"SCARA5",5.91456100080797e-29,0.7448487160407,0.533,0.297,1.83097064902012e-24
"PLA2G2A",6.83207457756165e-29,0.831236255710031,0.376,0.149,2.11500532697576e-24
"PNISR",6.88031641314394e-29,0.64877660152015,0.674,0.454,2.12993955201697e-24
"MT-ND4",1.03408682291785e-28,0.674147539886803,0.492,0.247,3.20122257770678e-24
"FNDC3B",1.17623007271355e-28,-0.566184279807243,0.875,0.923,3.64125543609935e-24
"DNAJA1",2.56611627834326e-28,-0.750446819268102,0.209,0.412,7.94392616286722e-24
"ZRANB2",4.1153581017312e-28,0.625898168894015,0.485,0.247,1.27399140755293e-23
"EPAS1",1.17019066223934e-27,-0.921236183066041,0.238,0.429,3.62255923309432e-23
"TOP1",2.0046508768042e-27,-0.753325977349004,0.259,0.458,6.20579771932275e-23
"MT-ND5",9.58285392115304e-27,0.700161496239807,0.41,0.185,2.96656408837135e-22
"MIRLET7BHG",1.51590158818616e-26,0.710807705755704,0.593,0.385,4.6927765465479e-22
"TRA2B",2.25044947976704e-26,-0.850908255770773,0.344,0.522,6.96671645451484e-22
"LAMB1",4.37597734793101e-26,0.725936258460169,0.533,0.31,1.354671307599e-21
"TTC14",4.81715044549267e-26,0.675835566967369,0.302,0.105,1.49124526341116e-21
"CHD1",5.3483253211643e-26,-0.862473388063813,0.287,0.476,1.65568106967283e-21
"RBM39",1.13668821064998e-25,-0.638598211941593,0.672,0.774,3.51884569370914e-21
"CCDC80",1.54369820903073e-25,0.639811037855224,0.742,0.552,4.77882654569642e-21
"NTRK2",4.05418026170418e-25,-0.768230269398299,0.417,0.6,1.25505258361576e-20
"MT-ND1",5.50212174990428e-25,0.683099474161575,0.406,0.19,1.70329183011787e-20
"AC109927.1",8.85692847914798e-25,0.908707413724716,0.333,0.136,2.74183934928984e-20
"GLIS3",1.20868384014557e-24,0.706666500892203,0.689,0.493,3.74172256393863e-20
"HNRNPU",1.70554493726186e-24,-0.928570418130141,0.566,0.679,5.27985546228153e-20
"CRY1",4.67338142295736e-24,-0.815999987909317,0.188,0.364,1.44673868710491e-19
"SORCS2",4.79327804891913e-24,0.78872986886676,0.333,0.14,1.4838550856039e-19
"YWHAQ",6.40956831586008e-24,-0.821271866265436,0.249,0.433,1.9842100635408e-19
"ADH1B",2.7292226841409e-23,0.766127204065027,0.639,0.467,8.448854663295e-19
"LUC7L3",4.79534528969963e-23,0.554288101678222,0.601,0.385,1.48449504133232e-18
"FABP4",5.9963858917563e-23,-0.702390034905835,0.326,0.515,1.856301180511e-18
"XYLT1",8.15005424794714e-23,0.712498665432957,0.466,0.259,2.523012293537e-18
"PTEN",1.41519978750274e-22,-0.599268748038726,0.616,0.748,4.38103398217223e-18
"NECTIN2",1.74626874702751e-22,-0.826384579452047,0.158,0.319,5.40592416017307e-18
"SAMHD1",7.59089892465298e-22,-0.752584615827606,0.369,0.535,2.34991458010482e-17
"MIR100HG",9.18598740092546e-22,0.566653136553319,0.713,0.531,2.8437061197045e-17
"ABCA6",1.37328545422016e-21,-0.502999120648981,0.885,0.931,4.25127978062934e-17
"WSB1",1.38488126075833e-21,0.472778485770142,0.799,0.653,4.28717691892955e-17
"TMSB4X",1.61789207348867e-21,0.615794179139769,0.429,0.228,5.00850849189888e-17
"MGP",1.80978121818119e-21,-0.86289248078105,0.418,0.596,5.6025397171235e-17
"PLD1",2.19253159664492e-21,-0.658292564842357,0.628,0.752,6.78742006373367e-17
"SOD2",3.40417604802087e-21,-0.902023610255177,0.28,0.437,1.05383077918582e-16
"MT-ND3",3.70277310076903e-21,0.554637744951387,0.548,0.326,1.14626746880507e-16
"KLF9",4.36662447817991e-21,-0.662739021238692,0.244,0.416,1.35177593971015e-16
"LINC01619",4.4516953815231e-21,-0.682298871664766,0.182,0.349,1.3781113392581e-16
"COL4A2",4.58383268668345e-21,-0.636089485618942,0.515,0.667,1.4190170848166e-16
"PER1",5.50443911309169e-21,-0.611416818566511,0.197,0.368,1.70400921623979e-16
"VIM",5.59316931310095e-21,-0.612160282964266,0.504,0.651,1.73147742425666e-16
"NAV2",8.38774840821132e-21,-0.583963528624055,0.665,0.795,2.59659527472998e-16
"NHSL1",8.46576370558593e-21,0.522305059903034,0.424,0.22,2.62074647033824e-16
"IGFBP7",8.68742466752625e-21,-0.857761029092771,0.216,0.383,2.6893660543261e-16
"AGAP1",1.13149483017891e-20,0.590907511981589,0.764,0.618,3.50276854578484e-16
"S100PBP",1.51394986364455e-20,0.564016606213106,0.338,0.156,4.68673459288442e-16
"MAN1A1",1.76150935642205e-20,-0.642604711825929,0.669,0.752,5.45310451467573e-16
"LMO3",2.46200088086324e-20,0.632596420428359,0.552,0.371,7.62161612688833e-16
"FOSL2",2.80892179833322e-20,-0.622854548696067,0.311,0.491,8.69557921110015e-16
"MYADM",2.87446280708419e-20,-0.594891359684265,0.439,0.612,8.89847451189052e-16
"TACC1",3.18458502421982e-20,-0.658988892746086,0.645,0.751,9.85851985947731e-16
"PRKCH",3.66148107650291e-20,-0.698004672307496,0.202,0.371,1.13348469685301e-15
"EPSTI1",5.25570928115755e-20,0.654282988991782,0.382,0.199,1.62700992216794e-15
"NFIB",7.67051609314789e-20,-0.474090405059085,0.873,0.916,2.37456166695579e-15
"ELN",9.18405171378993e-20,0.666499490998457,0.682,0.505,2.84310688903795e-15
"EIF2AK2",9.52208746527036e-20,0.586340264043679,0.396,0.207,2.94775261662374e-15
"MEF2D",9.6744387673806e-20,-0.719096685560092,0.23,0.39,2.99491600921801e-15
"ABHD5",1.4427410054708e-19,-0.773781097890196,0.189,0.345,4.46629333063594e-15
"ELL2",1.52015581431497e-19,-0.768111012696834,0.289,0.455,4.70594635437486e-15
"ADAMTSL3",2.42044604310902e-19,-1.1235771618672,0.578,0.675,7.49297481565259e-15
"PHYKPL",1.07434390134351e-18,0.546417175219479,0.502,0.315,3.32584641538911e-14
"COBLL1",1.2374673247052e-18,0.564979834050095,0.475,0.283,3.8308275970899e-14
"EYA2",1.29519470643501e-18,-0.689756268640516,0.289,0.455,4.00953425271085e-14
"MBNL2",1.45139999805184e-18,-0.533357443299891,0.454,0.598,4.49309897396908e-14
"ROR1",1.52915311531568e-18,0.499490595947848,0.623,0.424,4.73379929908274e-14
"SRSF7",1.6851095754634e-18,-0.758987863775801,0.213,0.367,5.21659371276206e-14
"PTPRS",1.79501441183005e-18,-0.493040539269123,0.791,0.859,5.5568261147023e-14
"USP53",3.58738897360994e-18,-0.820813911393464,0.384,0.524,1.11054800456043e-13
"GPRC5A",4.68405495167574e-18,-0.792204820675501,0.161,0.306,1.45004289139026e-13
"SPSB1",4.95965226909749e-18,-0.811503554474885,0.432,0.573,1.53535955294451e-13
"AC008014.1",8.20570511038389e-18,-0.751375999823548,0.163,0.311,2.54024013102154e-13
"TENT2",8.5551636853085e-18,0.466652492303217,0.604,0.412,2.64842202206095e-13
"RBPMS",9.09050757670999e-18,-0.55156443523198,0.705,0.805,2.81414843052211e-13
"FRMD4A",1.77049905293877e-17,0.507316565999473,0.695,0.531,5.48093391818255e-13
"PTGIS",5.55564886449893e-17,0.596067124875621,0.564,0.391,1.71986221898293e-12
"AVIL",5.56601488920565e-17,-0.620642868609343,0.188,0.331,1.72307122925139e-12
"PDGFC",6.0838073014261e-17,0.542894822805714,0.369,0.196,1.88336422630248e-12
"CD34",7.00379974364233e-17,0.499110626340293,0.506,0.321,2.16816628663935e-12
"ESYT2",7.14768501743347e-17,-0.798237877409238,0.522,0.624,2.21270885084688e-12
"ELL",7.26051753726666e-17,-0.588851148625169,0.174,0.319,2.24763841401164e-12
"CRIM1",7.34311863287637e-17,0.518639624208115,0.508,0.323,2.27320923517954e-12
"ROBO2",7.37923358294221e-17,-0.803499317677907,0.243,0.397,2.28438934027142e-12
"SKI",8.33378063811196e-17,-0.551479169320182,0.449,0.599,2.57988847214032e-12
"LINC02511",8.56935463833592e-17,-0.745008076315154,0.243,0.403,2.65281511538965e-12
"SRPK2",9.35669506553917e-17,0.52179692840819,0.633,0.459,2.89655209143896e-12
"GHR",1.40517929058092e-16,-0.402643646811034,0.843,0.914,4.35001352985135e-12
"LHFPL6",1.62702078691555e-16,-0.47271553098405,0.793,0.87,5.03676825005448e-12
"SLC9A9",1.92306925709617e-16,-0.456488713247264,0.74,0.806,5.95324549919261e-12
"MGST1",2.87244026219065e-16,0.51829615800184,0.607,0.457,8.8922133196636e-12
"GSN",3.01685123378745e-16,0.592896819467121,0.848,0.769,9.33926636443582e-12
"KLF2",3.11064189270049e-16,-0.518420551971377,0.326,0.486,9.6296141072329e-12
"ATF3",3.13797426507938e-16,-0.631171182976626,0.236,0.387,9.71422693240625e-12
"PRKD1",3.25074216855242e-16,0.483086191712444,0.466,0.285,1.00633225311877e-11
"RPL13",3.94168336414997e-16,0.498742640841197,0.508,0.328,1.22022691903991e-11
"ITGB1",3.9729797533184e-16,-0.572779051044862,0.282,0.433,1.22991534223478e-11
"FBXL5",4.10888780337235e-16,0.48198473578087,0.389,0.217,1.27198839728998e-11
"ZNF846",4.13468291851224e-16,0.493733385553529,0.333,0.172,1.27997379108383e-11
"MT-ND2",4.85076884849794e-16,0.451485091931796,0.445,0.267,1.50165251242951e-11
"NR2F2-AS1",5.98226092413617e-16,-0.650884424763948,0.289,0.443,1.85192851428484e-11
"ABCC9",6.22063195787723e-16,-0.623054226355151,0.219,0.362,1.92572103520006e-11
"PNRC1",7.07816407924139e-16,-0.600073050326423,0.183,0.318,2.19118725401076e-11
"SLC16A7",9.19221883425719e-16,-0.51611208576602,0.37,0.532,2.845635184521e-11
"SETBP1",9.45508560093422e-16,-0.535300633168023,0.636,0.758,2.92701084948121e-11
"ANKRD36",1.07248574435931e-15,0.466527452739945,0.497,0.331,3.32009411881312e-11
"ARHGEF3",1.13097133312098e-15,0.518746961698899,0.507,0.336,3.50114795594262e-11
"CAB39L",1.20950218012403e-15,-0.971813670432576,0.345,0.473,3.74425589900996e-11
"N4BP2L2",1.56652892565839e-15,0.387725384444099,0.779,0.64,4.84950359516068e-11
"NR4A1",1.86470333424784e-15,-0.430928700062611,0.641,0.799,5.77256211183103e-11
"KLF3",1.88369610581409e-15,0.463693370322396,0.302,0.15,5.83135803476868e-11
"ARF4",2.3121480544138e-15,-0.583202427487414,0.26,0.407,7.1577167320488e-11
"CHD2",3.31566186688307e-15,-0.53852938662466,0.596,0.696,1.02642944413099e-10
"AC025159.1",3.33928832338793e-15,0.518855373137532,0.493,0.326,1.0337434862712e-10
"TMEM135",3.55277013500507e-15,-0.414509832212511,0.698,0.795,1.09983105069352e-10
"ZNF638",5.26327906364891e-15,0.359539915021562,0.814,0.727,1.62935329973379e-10
"ZBTB1",6.24770823336335e-15,0.527651184887555,0.352,0.199,1.93410303780229e-10
"DLG2",8.9631860075553e-15,-0.489058820071511,0.708,0.8,2.77473349235889e-10
"FAM20A",1.12793837281463e-14,0.538346544500893,0.372,0.216,3.49175882072224e-10
"TRHDE",1.26694534754322e-14,-0.580200105146715,0.453,0.586,3.92208271238953e-10
"ZFAND5",1.29282472880984e-14,-0.571881157970211,0.213,0.349,4.00219751297662e-10
"ADAMTS5",1.40853763442456e-14,0.558794587394515,0.311,0.163,4.36040995488811e-10
"DLEU2",1.44535538057335e-14,0.513889296894388,0.53,0.355,4.47438665164092e-10
"HIVEP2",1.51422615734425e-14,-0.593255314270494,0.473,0.583,4.68758991529059e-10
"VGLL3",1.54717608909042e-14,0.440995598915567,0.377,0.215,4.78959301899721e-10
"PRICKLE1",1.7519331683537e-14,0.506786449611437,0.769,0.627,5.42345950927255e-10
"TAFA2",1.85356132710697e-14,-0.718971705597749,0.19,0.32,5.73806980032504e-10
"FSTL1",2.02544493502002e-14,-0.571204656311228,0.564,0.664,6.27016988534147e-10
"ASXL1",2.10660790291305e-14,-0.576324035147363,0.534,0.645,6.52142608504794e-10
"APBB2",2.28234016200341e-14,-0.453468727494154,0.614,0.726,7.06544043951397e-10
"TNS3",2.88127925740359e-14,-0.620324113508754,0.275,0.414,8.91957619714429e-10
"KLHL29",2.88967000570552e-14,-0.650625898398896,0.193,0.33,8.94555143666258e-10
"KANSL1",2.94101059847022e-14,-0.339494822167988,0.803,0.865,9.10448650968427e-10
"SAV1",3.68409503611073e-14,-0.641718876377908,0.18,0.306,1.1404853003288e-09
"ST3GAL5",3.77901420290775e-14,0.416319141827641,0.439,0.267,1.16986942679415e-09
"ABCA9",4.6778723540247e-14,-0.382949376767886,0.896,0.949,1.44812894463543e-09
"ZNF331",5.61469511316763e-14,-0.873030034142788,0.238,0.365,1.7381411661833e-09
"LINC01184",5.8322497613138e-14,0.496652884973097,0.347,0.197,1.80548955860991e-09
"CREB5",5.91676920427004e-14,0.528579739173909,0.534,0.378,1.83165424256588e-09
"ITPR3",6.19323654433085e-14,0.471973632715545,0.302,0.159,1.9172402370285e-09
"SLC2A3",6.52299034600619e-14,-0.692359503807589,0.354,0.493,2.01932212141314e-09
"ATP1B3",9.13688112875371e-14,-1.00473549167279,0.285,0.409,2.82850429102829e-09
"JUNB",9.36547580286122e-14,-0.503874241635035,0.346,0.483,2.89927034429175e-09
"TRERF1",1.10690902934411e-13,0.491609909748421,0.562,0.407,3.42665828214056e-09
"BOC",1.11590043024626e-13,0.497185925242551,0.748,0.66,3.45449296191335e-09
"LINC00486",1.21540700936986e-13,-0.548695485621197,0.31,0.434,3.76253547890626e-09
"FERMT2",1.42720178157282e-13,-0.557821891074632,0.407,0.526,4.41818855521497e-09
"SECISBP2",1.60195210505499e-13,0.4271141045558,0.35,0.203,4.95916313161872e-09
"KIAA1755",2.02642054992756e-13,0.56911276532848,0.496,0.346,6.27319009641074e-09
"MLXIPL",2.13014960432326e-13,0.450703042281263,0.397,0.241,6.59430413010351e-09
"TRABD2B",2.2983829954454e-13,0.44541192855178,0.362,0.21,7.11510423900032e-09
"TMBIM4",2.63023423338105e-13,0.434284386853431,0.306,0.164,8.14241611627772e-09
"ELOVL5",3.37923332232913e-13,-0.516927139158313,0.183,0.313,1.04610925959343e-08
"ATP11A",4.56167964834842e-13,0.426151490590517,0.423,0.266,1.41215916873922e-08
"SH3BP5",6.16490544436896e-13,-0.732972627830793,0.369,0.474,1.9084697784133e-08
"AKAP13",6.23833817493885e-13,-0.444202946474011,0.834,0.837,1.93120234881582e-08
"B2M",6.3571302794469e-13,0.395888881360061,0.476,0.31,1.96797682060838e-08
"MAMDC2",6.55478081313123e-13,0.316457693383914,0.389,0.231,2.02916349632103e-08
"ADIPOR2",6.87437963190694e-13,-0.587083774938514,0.253,0.377,2.12810170264943e-08
"SLC24A3",8.61707778452028e-13,0.432603971507826,0.47,0.303,2.66758876975394e-08
"ARID4B",9.20856993808582e-13,-0.503707028311156,0.597,0.686,2.85069699573323e-08
"CYBRD1",9.35689267809099e-13,0.439543071980284,0.543,0.382,2.89661326635663e-08
"TRA2A",1.05133227228697e-12,0.383765264277139,0.562,0.412,3.25460931531879e-08
"KALRN",1.15820825031565e-12,-0.4758660643014,0.234,0.373,3.58546528050216e-08
"SKIL",1.18564606882945e-12,-0.446109556826507,0.282,0.421,3.67040453527532e-08
"LASP1",1.2497657891846e-12,-0.600749228343703,0.249,0.37,3.86889995357878e-08
"ZC3HAV1",1.25752357223238e-12,-0.698898680561774,0.302,0.418,3.89291572255979e-08
"PDLIM5",1.31284415842294e-12,0.38083649996042,0.514,0.351,4.0641716612299e-08
"ATXN7",1.58323080746334e-12,-0.547538409122774,0.311,0.438,4.90120761066425e-08
"ANXA4",1.69959038644573e-12,0.435191503055358,0.403,0.257,5.26142195932004e-08
"DHRS3",1.77490289054137e-12,-0.550097502938437,0.479,0.596,5.4945668782489e-08
"SORBS1",2.23161086312182e-12,-0.634804241643981,0.439,0.547,6.90839774896622e-08
"KLF4",2.3155020537547e-12,-0.48090341679905,0.228,0.357,7.16809970780842e-08
"SLC35F5",2.5139690095407e-12,0.415234631195194,0.379,0.23,7.78249386283514e-08
"TMEM14B",2.6450889537483e-12,0.451875203087935,0.485,0.334,8.18840187411861e-08
"JDP2",2.89098700324209e-12,-0.696697865212122,0.29,0.412,8.94962846593654e-08
"ANGPT1",2.93947213687431e-12,-0.564762637239544,0.275,0.402,9.09972389412181e-08
"CTTNBP2",3.00244409718363e-12,0.485668035746846,0.323,0.187,9.29466619165136e-08
"PLIN1",3.42156925690672e-12,-0.503378709501327,0.254,0.381,1.05921519486061e-07
"SPTBN1",3.70363225001908e-12,-0.317346622954337,0.907,0.932,1.14653343563841e-07
"ABCA1",4.19513736814882e-12,0.374433684321865,0.616,0.449,1.29868867505783e-07
"GULP1",4.36455248680664e-12,-0.541559635329031,0.393,0.521,1.35113451334073e-07
"ZNF721",4.90183440911556e-12,0.450171494501298,0.451,0.31,1.5174608780299e-07
"PAN3",5.28608924871649e-12,0.359158008626044,0.675,0.54,1.63641464872516e-07
"TRIOBP",5.38258539889199e-12,0.453070897293886,0.367,0.23,1.66628696193499e-07
"MAPK10",5.71542471735178e-12,-0.36694454953334,0.76,0.834,1.76932402975059e-07
"ARID5B",6.62184259844887e-12,-0.54167944418479,0.375,0.485,2.04992381320182e-07
"UPF3A",7.50586365963261e-12,0.399110639575474,0.386,0.238,2.32359021311247e-07
"FBXO11",7.80696032036582e-12,-0.481479407565415,0.544,0.63,2.41680070637565e-07
"LINC01004",8.02587102744547e-12,0.375405358194815,0.452,0.295,2.4845688939663e-07
"ZFP36L1",8.90194685269012e-12,-0.467765531248543,0.595,0.703,2.75577568718728e-07
"USP9X",9.04615722782639e-12,-0.530939435123676,0.397,0.504,2.80041889301821e-07
"DNM1",9.78028265032562e-12,0.406203711033471,0.502,0.359,3.0276821000613e-07
"SEPTIN11",1.13978616473202e-11,-0.543852192359941,0.508,0.613,3.52843603016091e-07
"SULF1",1.25697246237364e-11,0.311519861045539,0.595,0.429,3.89120965177006e-07
"LEPR",1.281156637238e-11,-0.468331704537379,0.339,0.474,3.96607660189768e-07
"ASAP3",1.31614585070466e-11,0.410260957143682,0.488,0.34,4.07439271002643e-07
"MEG3",1.42207294920051e-11,-0.717532614058866,0.712,0.753,4.40231122884003e-07
"UST",1.53992972283711e-11,-0.512512594227605,0.636,0.725,4.76716044298685e-07
"MAP4K3",1.60696092337261e-11,-0.45594502148565,0.493,0.594,4.97466893048459e-07
"LRFN5",1.64809678707932e-11,-0.50359360180532,0.435,0.56,5.10201322376146e-07
"FBLN1",1.78546363103545e-11,0.354127008656516,0.908,0.873,5.52725976259644e-07
"ANO6",1.87080009015892e-11,-0.447358906996059,0.447,0.563,5.79143583910498e-07
"MEDAG",1.94951657750749e-11,0.463827761986444,0.38,0.242,6.03511846898995e-07
"NCOR2",2.80971132631846e-11,-0.494120561188893,0.621,0.701,8.69802335288407e-07
"PID1",3.21005856337724e-11,-0.385837273731062,0.842,0.882,9.93737829464692e-07
"PRKG1",3.21467187169597e-11,-0.411029051864223,0.856,0.878,9.95165971320922e-07
"ST3GAL2",3.28923326173653e-11,0.435330047329975,0.306,0.18,1.01824794083578e-06
"ENAH",3.90681355100576e-11,-0.538828221981919,0.38,0.486,1.20943227098485e-06
"RUNX1",3.99066660199536e-11,-0.485803982622844,0.366,0.499,1.2353906599797e-06
"WIPF1",4.18795712341227e-11,0.482401706527031,0.466,0.335,1.29646588669474e-06
"SFPQ",4.19817331821555e-11,-0.426011667507634,0.498,0.607,1.29962851411999e-06
"SGMS1",4.49673528123989e-11,0.389646735771731,0.465,0.326,1.39205434101343e-06
"C3",4.53189539077208e-11,0.35690298645269,0.858,0.739,1.40293885612131e-06
"DMTF1",4.6069906392268e-11,0.393098845636894,0.391,0.254,1.42618609218544e-06
"YIPF4",5.06206997587802e-11,0.44863371799218,0.358,0.23,1.56706500243256e-06
"APBB1IP",5.90477212013013e-11,0.40379134029264,0.451,0.305,1.82794030522869e-06
"RSRP1",6.40150620043155e-11,0.369587447069693,0.548,0.401,1.98171427446759e-06
"EIF1",6.61635773514041e-11,-0.430553985814059,0.242,0.359,2.04822586406742e-06
"VIT",6.68811740133229e-11,-0.489569280360507,0.308,0.427,2.07044050393044e-06
"URI1",6.87131826810308e-11,0.481800943198856,0.368,0.241,2.12715399625667e-06
"SKP1",8.05869051737155e-11,-0.470776660767286,0.229,0.344,2.49472882346271e-06
"MITF",8.56351080423236e-11,-0.544845098329997,0.348,0.462,2.65100603966621e-06
"MT-CYB",9.30332080536781e-11,0.38003906895895,0.321,0.19,2.88002902171771e-06
"ZNF91",9.47945065381246e-11,0.352987356263266,0.425,0.287,2.93455353890072e-06
"ADD1",1.08880223287709e-10,0.366992815604544,0.547,0.4,3.37060507231761e-06
"ARHGAP5",1.13479621034266e-10,0.371917798830662,0.445,0.3,3.51298862835777e-06
"ARGLU1",1.16196244915257e-10,0.370660728482373,0.519,0.387,3.5970871538416e-06
"DENND2A",1.18758993492953e-10,-0.496784318547561,0.622,0.69,3.67642216156136e-06
"HGSNAT",1.2071436429884e-10,0.376790933459234,0.458,0.315,3.73695457559918e-06
"SPRED2",1.22577831103258e-10,-0.515933828734728,0.391,0.496,3.79464191746357e-06
"MPHOSPH8",1.26436508395381e-10,0.335823916335237,0.423,0.275,3.91409499039581e-06
"CCAR1",1.37132207801405e-10,0.401740049796238,0.406,0.268,4.24520175690811e-06
"QKI",1.41680022301597e-10,-0.397013720421741,0.715,0.773,4.38598845039053e-06
"AF117829.1",1.54199393626316e-10,0.500204132014448,0.454,0.333,4.77355062848988e-06
"AFF4",1.62240044935484e-10,-0.495827223779442,0.52,0.609,5.02246507106779e-06
"FBXL17",1.75265132501865e-10,0.322120271125578,0.653,0.52,5.42568270686023e-06
"SH3D19",1.76885715240349e-10,-0.36923916804363,0.741,0.801,5.47585108669548e-06
"ANKRD10",2.15744777588185e-10,0.412838274391316,0.364,0.236,6.67881107979744e-06
"AC016831.7",2.36171573248839e-10,-0.480550920922645,0.349,0.46,7.31116339306432e-06
"BMPER",2.64553436077996e-10,-0.479101895698246,0.659,0.736,8.18978072066654e-06
"PALM",2.76256016913746e-10,0.368068174590573,0.46,0.316,8.55205751559884e-06
"ITIH5",2.83671377962666e-10,-0.499065316529296,0.444,0.54,8.78161484759026e-06
"SYNPO2",3.10428127149117e-10,-0.561314821885933,0.409,0.515,9.60992353215521e-06
"JUND",3.70608946869282e-10,-0.377311361171314,0.52,0.635,1.14729411682324e-05
"SMOC2",3.8049643489019e-10,-0.570172529185313,0.368,0.483,1.17790281348956e-05
"PLXNA4",4.00182088303504e-10,-0.484629555084996,0.228,0.341,1.23884369076116e-05
"ST7L",4.04763373976335e-10,0.37193723626753,0.307,0.186,1.25302597681854e-05
"SLC25A43",4.22120218377057e-10,0.399979923111781,0.359,0.237,1.30675756002985e-05
"FBXL4",4.25915238325964e-10,0.407083607859946,0.347,0.223,1.31850580328569e-05
"HTRA3",4.27952106532798e-10,0.489910866356889,0.353,0.226,1.32481133619358e-05
"HDAC4",4.34005869702351e-10,-0.367173370412919,0.528,0.635,1.34355197083757e-05
"CD47",4.38501185539798e-10,0.374740863734987,0.304,0.182,1.35746812007555e-05
"GPAM",4.79434692654534e-10,-0.51689883007345,0.289,0.396,1.48418597805064e-05
"PHF14",4.85839906633948e-10,0.32824172005781,0.535,0.393,1.50401459896671e-05
"SMIM7",5.23464026618003e-10,0.385315292791735,0.311,0.19,1.62048758720135e-05
"UBAP1",6.48903640061454e-10,-0.466727337924018,0.368,0.475,2.00881099853824e-05
"DPYSL3",6.96812074043869e-10,-0.519055033960209,0.45,0.558,2.1571211376176e-05
"SLC38A2",8.08683702589482e-10,-0.557822562136051,0.43,0.512,2.50344213810626e-05
"AKAP10",9.0800634531815e-10,0.392152869328334,0.355,0.23,2.8109152432014e-05
"HNRNPA2B1",9.66548310806301e-10,-0.470068229596627,0.611,0.663,2.99214360576307e-05
"BCL2",9.79338591640722e-10,-0.479195465512843,0.333,0.442,3.03173847814218e-05
"EFNA5",9.99255938998885e-10,0.336805575765523,0.815,0.732,3.09339661035885e-05
"REV1",1.02686243607866e-09,0.383653802906292,0.358,0.236,3.17885804336872e-05
"HDAC7",1.12837820607528e-09,0.35165400492869,0.381,0.249,3.49312041254725e-05
"KDM4C",1.23539283764548e-09,0.346214458489817,0.514,0.383,3.82440560749911e-05
"ESR1",1.29547719042067e-09,-0.408269862292417,0.384,0.504,4.01040873838527e-05
"KIF1B",1.32293543194e-09,-0.487702283234569,0.541,0.62,4.09541121665665e-05
"TNKS1BP1",1.5470135459342e-09,0.337431409735437,0.391,0.259,4.7890898341485e-05
"AC138150.1",1.8806800181933e-09,0.392541452998578,0.304,0.185,5.822021132321e-05
"NRP1",1.95808521341709e-09,-0.322857275322668,0.793,0.867,6.06164439517529e-05
"SPIDR",2.30555468476672e-09,0.349084735924723,0.599,0.464,7.13730563763235e-05
"CREBBP",2.41411857090859e-09,-0.351262536378797,0.587,0.658,7.47338685996173e-05
"ADGRD1",2.70458469126396e-09,0.329273371588358,0.375,0.242,8.37258282874585e-05
"MFSD14C",2.81549711170632e-09,0.390842733811425,0.38,0.253,8.71593440870925e-05
"SP100",2.8248981816047e-09,0.366141694260917,0.482,0.351,8.74503730079367e-05
"RABGAP1L",2.97269481759815e-09,0.302474161978634,0.633,0.501,9.20257134683858e-05
"EFEMP1",2.97639477407194e-09,0.36050840348669,0.48,0.356,9.2140253020945e-05
"MIDN",3.18731311191415e-09,-0.42555937213204,0.231,0.344,9.86696520055264e-05
"IL6ST",3.36726096176652e-09,-0.338258782550499,0.471,0.577,0.000104240297593406
"PDE3B",3.4121046012876e-09,-0.404340736414098,0.436,0.551,0.00010562852214206
